# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Mon Sep 14 18:46:25 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0015467 -1.00000 7.00000 0.2444002479 1.8259015576    0.244 -1.299  3.5495  4.275    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.41e-15      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 8.018 12.133 10.869 9.374 8.326 7.367 6.289 5.685 5.451
0.0015467 -1.00000 7.00000 0.2622894347 1.8705590746    0.262 -1.258  3.5532  4.279    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.95e-15      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 7.914 11.960 10.713 9.234 8.197 7.260 6.196 5.588 5.356
0.0015467 -1.00000 7.00000 0.2942132056 1.9411776229    0.294 -1.189  3.5593  4.285    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-14      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 7.742 11.674 10.457 9.002 7.984 7.084 6.042 5.427 5.199
0.0015467 -1.00000 7.00000 0.3000000417 1.9529140366    0.300 -1.177  3.5604  4.286    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.11e-14      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 7.712 11.625 10.413 8.961 7.947 7.053 6.015 5.399 5.171
0.0015467 -1.00000 7.00000 0.3364050984 2.0205559569    0.336 -1.108  3.5672  4.294    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.22e-14      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 7.540 11.332 10.152 8.727 7.734 6.876 5.862 5.239 5.016
0.0015467 -1.00000 7.00000 0.3499999940 2.0434174644    0.350 -1.083  3.5696  4.296    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.26e-14      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 7.478 11.229 10.060 8.644 7.658 6.813 5.807 5.182 4.960
0.0015467 -1.00000 7.00000 0.4000000060 2.1185024399    0.400 -1.002  3.5786  4.309    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.4e-14      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 7.276 10.863 9.739 8.364 7.408 6.605 5.629 4.997 4.783
0.0015467 -1.00000 7.00000 0.4123615026 2.1351997210    0.412 -0.983  3.5808  4.311    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.44e-14      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 7.228 10.776 9.663 8.298 7.349 6.556 5.587 4.952 4.741
0.0015467 -1.00000 7.00000 0.4499999881 2.1822809009    0.450 -0.928  3.5870  4.319    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.55e-14      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 7.089 10.529 9.448 8.112 7.183 6.415 5.464 4.824 4.619
0.0015467 -1.00000 7.00000 0.4657730758 2.2005137874    0.466 -0.905  3.5901  4.324    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.6e-14      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 7.034 10.421 9.356 8.033 7.114 6.358 5.416 4.773 4.573
